"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ain","9.75","19.50","23.00","0.60","67.5K","85.0K","+83.5%","+146.1%","607.9M","31.2M","7.60M","none","10.50","1.35","0.30","27.02","0.22","1.86","14.49","0.72","841.4M","98.4M","41.9M","5.0%","11.7%","Dec 31","none","3.94%","13.33%","2.11","0.85","6.99M","131.0K","1.7%","145.0K","2.26","58.0K"
