"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"wwco.ob","0.04","0.06","0.78","32.3K","16.0K","-87.0%","-84.4%","2.12M","35.4M","8.80M","none","none","-0.14","-0.17","-0.10","0.35","0.06","none","none","0.17","12.4M","-5.11M","-5.98M","-48.2%","-41.5%","Dec 31","none","-144.25%","none","0.60","none","2.06M","none"
