"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"mbp","14.75","18.45","19.25","-0.46","364","0","+19.0%","+59.6%","56.0M","3.04M","2.10M","0.80","4.34%","10.20","1.32","0.34","7.58","2.90","1.81","13.94","2.43","23.0M","none","4.02M","17.4%","Dec 31","none","1.30%","13.79%","none","0","8.81M","0","0","1,000"
