"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"rha","5.60","8.40","15.95","0.96","6,318","8,000","-34.8%","-12.5%","1.51B","179.3M","118.3M","none","none","none","none","0.05","none","none","none","none","none","none","432.7M","9.00M","none","6.1%","Dec 31","none","none","none","none","none","none","0","8,000","0.0%","42.0K","4.00","2,000","1"
