"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"akpb.ob","10.50","10.50","12.188","0.19","136","0","-8.2%","+23.1%","6.54M","623.0K","500.0K","0.20","1.91%","none","20.31","0.20","0.18","18.57","9.47","0.52","52.50","0.56","10.5M","none","122.0K","1.2%","Dec 31","none","0.09%","0.98%","none","0","5.90M","none"
