"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cty","18.214","24.55","29.85","0.16","5,000","3,000","+17.2%","+57.1%","216.3M","8.81M","7.30M","0.68","2.77%","12.59","1.47","0.48","11.06","4.43","1.95","16.73","2.22","94.8M","none","12.5M","13.2%","Dec 31","none","none","0.97%","12.50%","none","2.45","0","17.0K","0.2%","17.0K","3.40","5,000"
