"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"icst","9.67","17.01","24.00","1.44M","1.56M","+19.9%","+60.8%","1.13B","66.7M","28.0M","none","2.23","0.71","0.13","2.48","1.57","7.62","23.79","6.87","172.7M","57.3M","49.8M","28.8%","33.1%","June 30","none","none","35.12%","41.15%","7.60","0.00","104.0M","1.74M","6.2%","1.13M","1.72","1.01M"
