"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"lux","11.60","15.76","18.15","0.39","269.0K","266.0K","+14.1%","+53.0%","7.10B","450.4M","108.1M","none","0.76","0.21","0.05","2.45","0.05","20.78","73.99","6.42","1.10B","245.7M","95.6M","8.9%","14.7%","Dec 31","none","none","7.30%","31.73%","0.90","1.65","20.7M","1.48M","1.4%","1.83M","8.02","184.0K","1"
