"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"chlr.ob","0.001","0.001","0.375","-11.73","500","2,000","-99.6%","-99.5%","59.0K","58.8M","22.9M","none","none","0.17","0.02","0.00","0.92","0.01","0.01","0.06","0.00","56.7M","3.59M","948.0K","1.7%","1.1%","Dec 31","none","2.75%","10.41%","none","3.10","351.0K","none"
