"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"gvbk.ob","8.50","11.00","12.90","364","0","+29.4%","+73.5%","12.7M","1.15M","900.0K","none","none","8.18","-0.32","-0.05","4.43","1.20","1.34","none","2.48","5.10M","none","-362.0K","-7.1%","Dec 31","none","-0.58%","-3.81%","none","0","1.38M","none"
