"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ire","27.40","36.35","42.00","1.02","9,818","15.0K","+19.2%","+59.8%","8.69B","239.1M","219.9M","none","41.98","3.13","1.49","18.80","1.22","0.87","11.61","1.93","4.73B","none","787.1M","19.3%","Mar 31","none","1.08%","8.37%","none","0.22","292.4M","21.0K","0.0%","19.0K","2.62","8,000","4"
