"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"swim","6.50","7.10","10.00","0.07","636","1,000","+1.1%","+35.5%","29.8M","4.20M","2.40M","none","8.29","0.45","0.39","44.78","2.00","0.86","15.88","0.16","192.8M","6.85M","2.03M","1.1%","2.7%","Dec 31","none","none","3.23%","5.85%","0.94","0.00","7.67M","2,000","0.1%","2,000","0"
