"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"ppim","1.00","2.60","6.25","5,545","7,000","0.0%","+34.1%","31.0M","11.9M","5.50M","none","0.09","-0.42","-0.06","0.32","0.03","28.64","none","8.20","1.08M","-825.0K","-1.26M","none","-93.4%","Dec 31","none","-97.82%","-117.38%","2.41","0.05","322.0K","none"
