"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fnis","5.00","6.50","8.73","10.0K","-3.0%","-1.8%","145.2M","22.3M","4.90M","none","none","3.15","0","0.04","none","0.27","2.06","none","none","0","none","0","none","none","Dec 31","none","0.00%","0.00%","2.05","0.02","5.92M","4,000","0.1%","21.0K","0.36","11.0K"
