"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"phg","15.03","22.55","42.625","1.32","1.01M","815.0K","-43.6%","-24.4%","28.7B","1.27B","1.26B","0.55","2.44%","13.66","0.84","-0.56","23.60","0.59","1.65","26.69","0.95","30.7B","3.32B","1.20B","5.4%","3.0%","Dec 31","none","4.82%","6.46%","1.65","0.39","756.6M","1.70M","0.1%","1.23M","1.82","935.0K","1"
