"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ishp","0.43","0.86","26.625","2,727","3,000","-96.1%","-94.8%","151.7M","176.4M","128.8M","none","none","0.58","-0.72","-0.23","0.45","0.24","1.49","none","1.91","78.5M","-89.2M","-125.2M","none","-97.8%","Dec 31","none","none","-73.69%","-92.12%","3.58","0.00","37.4M","27.0K","0.0%","38.0K","6.75","4,000","0.5"
