"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"v","37.30","46.63","76.00","324.3K","244.0K","-36.2%","-14.5%","50.6B","1.09B","1.01B","none","46.81","1.23","0.02","50.35","6.73","1.00","37.88","0.93","44.7B","6.36B","812.4M","5.0%","3.7%","Dec 31","none","1.90%","2.16%","0.75","0.82","7.31B","3.05M","0.3%","3.06M","9.12","334.0K","1"
