"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"orn","15.60","25.81","34.00","916.1K","640.0K","-7.2%","+11.0%","2.67B","103.5M","37.3M","none","none","14.80","1.08","0.58","12.09","4.58","1.74","23.88","2.13","1.19B","409.0M","112.6M","9.4%","23.7%","Dec 31","none","none","2.91%","9.42%","5.79","1.66","0","2.18M","5.8%","2.08M","4.96","439.0K"
