"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"tobc.ob","19.375","24.00","24.50","0.22","545","0","+12.9%","+51.5%","42.1M","1.75M","1.00M","0.44","1.83%","16.28","2.44","0.51","9.12","3.17","1.48","9.84","2.63","16.3M","none","4.38M","26.8%","Dec 31","none","1.94%","16.68%","none","0","5.57M","none"
