"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"wmdb.ob","0.02","0.04","0.25","-0.25","1,409","3,000","-66.7%","-55.3%","243.0K","6.07M","3.70M","none","-0.30","-1.17","-0.07","0.85","0.00","none","none","0.05","5.13M","-5.69M","-7.11M","none","none","Dec 31","none","-34.22%","-1515.77%","0.19","none","12.0K","5,000","0.1%","5,000","0"
