"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"xel","24.188","28.28","31.85","745.0K","709.0K","+7.5%","+44.1%","9.75B","344.7M","341.3M","1.50","5.30%","none","17.51","2.29","0.79","46.55","1.01","1.61","12.36","0.61","15.9B","2.55B","784.7M","4.9%","11.6%","Dec 31","none","none","3.39%","13.68%","0.63","2.13","0","2.55M","0.7%","2.00M","4.04","632.0K"
