"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ingn","2.61","4.75","14.00","17.8K","11.0K","-60.8%","-47.5%","101.6M","21.4M","7.90M","none","none","2.62","-0.98","-0.28","0.17","1.64","1.81","none","27.43","3.57M","-15.0M","-20.6M","none","none","June 30","none","none","-40.22%","-55.62%","9.77","0.20","54.1M","1,000","0.0%","0","0.05","19.0K"
