"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mogn","7.50","12.61","28.25","0.97","134.8K","138.0K","-53.9%","-38.2%","264.8M","21.0M","18.9M","none","none","1.97","none","-0.29","none","1.76","6.42","none","none","none","-30.3M","-6.05M","none","-98.9%","Dec 31","none","none","none","-14.73%","3.84","0","41.5M","453.0K","2.4%","348.0K","2.56","177.0K"
