"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"dt","12.91","15.50","37.313","1.10","1.53M","1.52M","-57.2%","-42.7%","65.1B","4.20B","4.16B","0.57","3.68%","none","15.10","0.93","0.09","12.25","none","1.03","16.67","1.26","40.6B","15.9B","2.93B","2.9%","4.0%","Dec 31","none","1.00%","6.84%","0.21","0","none","31.4M","0.8%","36.4M","15.93","1.97M","1"
