"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dpl","22.05","23.00","33.813","0.12","229.0K","280.0K","-22.4%","+4.1%","2.91B","126.5M","124.0M","0.94","4.09%","6.24","2.71","0.69","none","0.19","3.69","8.47","none","none","614.4M","348.8M","none","33.7%","Dec 31","none","none","7.95%","42.12%","0.91","1.40","0","1.09M","0.9%","1.17M","5.95","184.0K"
