"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"emex","4.05","4.99","36.00","10.5K","14.0K","-71.0%","-65.3%","122.2M","24.5M","5.90M","none","-0.03","-0.30","-0.10","0.01","0.01","none","none","1,097.72","119.0K","-7.09M","-7.57M","none","none","Dec 31","none","-136.20%","-316.96%","0.18","none","214.0K","491.0K","8.3%","430.0K","44.64","11.0K"
