"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fnc","12.063","17.75","21.75","0.01","2,864","2,000","+18.3%","+58.7%","124.8M","7.03M","6.30M","0.60","3.38%","12.78","1.66","0.44","none","4.51","1.39","10.69","none","none","none","11.7M","none","Dec 31","none","none","1.19%","13.57%","none","0.56","0","1,000","0.0%","0","0.50","2,000"
