"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"itru","0.66","1.25","11.00","334.9K","145.0K","-87.5%","-83.2%","117.6M","94.1M","69.6M","none","1.72","-1.22","-0.18","0.10","1.26","0.73","none","12.10","9.44M","-101.0M","-111.8M","none","none","Dec 31","none","none","-50.29%","-55.65%","9.79","0","113.3M","366.0K","0.5%","884.0K","0.78","472.0K"
