"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"qchi","9.25","11.60","12.563","0.08","727","1,000","+11.1%","+49.0%","26.3M","2.27M","2.10M","none","10.51","1.03","0.33","12.33","8.92","1.10","11.21","0.94","28.5M","none","2.40M","8.4%","June 30","none","0.61%","10.91%","none","0","20.2M","9,000","0.4%","0","9.00","1,000"
