"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"issg.ob","2.50","5.00","6.19","1.85","3,318","1,000","-11.1%","+19.2%","18.7M","3.74M","1.90M","none","none","0.45","-0.89","-0.06","2.49","0.08","11.08","none","2.00","9.26M","-2.85M","-3.36M","-36.3%","-34.9%","Dec 29","none","none","-58.66%","-112.77%","1.25","0.65","297.0K","18.0K","0.9%","17.0K","0"
