"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"cig","8.20","10.00","18.641","1.74","61.4K","100.0K","-32.6%","-9.7%","1.59B","159.0M","157.4M","none","none","none","0.25","0.06","12.49","none","none","40.65","0.80","1.48B","347.7M","39.0M","3.2%","9.0%","Dec 31","none","1.40%","1.90%","none","none","580.7M","none","1"
