"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bsx","12.188","22.74","23.50","0.60","1.83M","1.60M","+46.1%","+95.9%","9.15B","402.4M","225.3M","none","4.58","-0.15","0.14","6.55","0.24","4.96","none","3.47","2.63B","216.0M","-59.0M","-2.2%","3.4%","Dec 31","none","-1.67%","-3.11%","1.09","0.65","99.0M","7.77M","3.4%","8.34M","5.28","1.47M"
