"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rvp","3.35","6.60","14.70","15.5K","11.0K","-5.7%","+8.2%","131.3M","19.9M","5.40M","none","none","0.04","-0.78","-0.08","0.91","0.07","171.91","none","7.27","15.5M","-7.56M","-12.4M","-61.1%","-59.5%","Dec 31","none","-48.26%","-734.58%","0.83","1.84","1.29M","0","0","9,000"
