"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"msbk","11.00","16.50","19.75","0.61","11.2K","8,000","+38.2%","+85.4%","258.1M","15.6M","9.50M","none","6.42","0.95","0.28","5.55","3.66","2.57","17.42","2.97","84.1M","none","14.2M","16.9%","Dec 31","none","none","1.37%","15.33%","none","0","47.2M","114.0K","1.2%","100.0K","10.36","11.0K"
