"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"dw","4.75","9.40","9.98","0.64","2,091","2,000","+63.5%","+119.2%","90.8M","9.66M","4.20M","none","8.18","0.23","0.31","27.43","0.10","1.15","41.05","0.34","265.0M","9.26M","2.21M","0.8%","3.5%","Dec 31","none","1.33%","2.93%","1.40","0.74","1.00M","0","0","1,000"
