"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"kwhiy.ob","3.90","5.80","6.90","0","0","+13.7%","+52.5%","2.02B","347.6M","344.2M","none","none","3.85","-0.24","0.05","24.84","1.81","1.50","none","0.23","8.66B","308.4M","-84.3M","-1.0%","0.4%","Mar 31","none","-0.89%","-6.17%","1.20","3.04","629.3M","none","4"
