"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ri","13.063","17.24","20.00","0.16","237.8K","180.0K","+29.5%","+73.7%","1.10B","63.5M","53.4M","0.04","0.26%","4.73","0.97","0.26","12.08","0.17","3.64","17.85","1.43","789.2M","126.6M","63.2M","8.0%","12.5%","June 5","none","none","14.31%","23.20%","0.76","0.05","10.6M","1.45M","2.7%","1.06M","4.76","304.0K"
