"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fba","15.875","30.45","33.19","0.23","4,136","4,000","+91.8%","+157.2%","367.4M","12.1M","900.0K","none","18.20","2.62","0.71","16.79","6.38","1.67","11.63","1.81","230.4M","none","35.7M","15.5%","Dec 31","none","none","1.57%","19.98%","none","0.24","0","17.0K","1.9%","19.0K","4.25","4,000"
