"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ptmk","13.875","23.58","25.67","175.8K","127.0K","+52.1%","+104.0%","709.7M","30.1M","19.3M","none","none","15.50","-8.02","-2.04","152.84","2.21","1.52","none","0.15","3.97B","205.2M","-193.3M","-4.9%","-2.5%","Feb 3","none","none","-12.73%","-95.44%","1.29","1.36","66.4M","771.0K","4.0%","750.0K","2.62","294.0K"
