"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"hoo","7.50","8.10","11.00","0.06","273","0","-25.5%","-0.1%","23.0M","2.83M","1.00M","none","none","-0.46","-3.38","-0.35","20.93","1.76","none","none","0.39","59.4M","10.8M","-9.58M","-16.1%","-1.9%","Dec 31","none","none","-12.45%","none","0.95","none","5.00M","72.0K","7.2%","72.0K","0"
