"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"egov","1.00","2.30","5.688","2.43","66.9K","71.0K","-31.9%","-8.6%","129.0M","56.1M","21.3M","none","none","2.01","none","-0.69","none","0.48","1.15","none","none","none","-23.9M","-38.7M","none","none","Dec 31","none","none","none","-34.37%","3.02","0.00","0","312.0K","1.5%","351.0K","4.52","69.0K"
