"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ww","14.30","17.64","28.20","59.7K","50.0K","-1.0%","+32.8%","582.7M","33.0M","8.30M","none","none","3.59","1.38","0.40","21.64","2.47","4.91","12.75","0.81","700.2M","94.6M","44.4M","6.4%","10.4%","June 30","none","12.59%","53.55%","1.59","0","81.7M","107.0K","1.3%","88.0K","1.70","63.0K"
