"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"hdrn.ob","0.906","3.50","5.35","0.16","51.4K","70.0K","+211.1%","+317.2%","22.9M","6.54M","1.60M","none","0.33","0.03","0.01","2.34","0.02","10.56","140.00","1.50","17.5M","848.0K","177.0K","1.0%","2.2%","Dec 31","none","2.91%","9.06%","1.07","0.81","155.0K","none"
