"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"emt","2.25","2.70","17.625","2.28","623.8K","346.0K","-82.3%","-76.3%","898.9M","332.9M","156.5M","0.33","12.19%","none","6.49","-0.12","-0.22","8.31","0.61","0.42","none","0.33","2.77B","251.1M","-40.4M","-0.8%","-4.2%","Dec 31","none","-0.52%","-1.81%","1.15","0.65","204.2M","1.68M","1.1%","1.82M","1.88","893.0K","1"
