"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"kfs","8.85","9.82","10.30","1,818","4,000","+7.9%","+23.8%","334.4M","34.1M","33.7M","none","none","4.61","0.67","0.21","12.71","0.52","2.13","14.63","0.77","450.3M","none","23.7M","5.3%","6.6%","Dec 31","none","none","3.20%","13.94%","none","0.51","860.4M","5,000","0.0%","0","1.25","4,000"
