"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mi","38.25","58.64","59.98","0.83","209.3K","227.0K","+31.2%","+76.0%","6.06B","103.4M","82.7M","1.16","1.98%","22.82","2.88","0.75","none","8.46","2.57","20.35","none","none","none","311.2M","none","Dec 31","none","none","1.22%","13.65%","none","0.44","0","330.0K","0.4%","579.0K","1.88","176.0K"
