"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"nksh","15.00","22.00","25.00","1,136","0","+20.5%","+61.7%","77.2M","3.51M","3.30M","0.86","3.91%","none","17.93","1.96","0.48","12.33","3.53","1.23","11.22","1.78","43.3M","none","6.88M","15.9%","Dec 31","none","1.19%","11.54%","none","0","12.4M","0","0","1,000"
