"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"wsb","3.00","4.90","6.70","0.01","4,455","1,000","+45.2%","+94.7%","22.4M","4.57M","1.70M","0.10","2.04%","6.08","0.72","0.13","none","0.31","0.81","6.83","none","none","none","3.33M","none","35.2%","July 31","none","none","1.21%","12.79%","none","none","0","1,000","0.1%","1,000","0.12","8,000"
