"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"icbx","20.00","35.50","36.00","-0.14","1,273","0","+63.2%","+118.9%","62.2M","1.75M","1.20M","1.00","2.82%","none","16.58","2.76","0.77","none","4.17","2.14","12.86","none","none","none","4.90M","none","Dec 31","none","none","1.68%","17.81%","none","0.86","0","0","0","1,000"
