"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"vlct","1.625","2.78","17.50","34.3K","31.0K","-83.0%","-77.2%","63.6M","22.9M","18.7M","none","none","1.15","-1.46","-0.27","1.02","0.96","2.42","none","2.73","22.1M","-27.0M","-31.8M","none","none","Dec 31","none","-59.75%","-80.73%","1.98","0.13","22.1M","0","0","26.0K"
