"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"aml","20.125","23.33","25.188","0.18","48.2K","60.0K","+3.7%","+39.1%","415.6M","17.8M","11.8M","1.88","8.06%","none","22.41","2.72","0.89","none","0.33","1.04","8.58","none","none","81.8M","54.2M","none","27.1%","Dec 31","none","none","7.44%","13.71%","none","1.08","0","17.0K","0.1%","15.0K","0.33","52.0K"
