"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"bfre","0.75","1.42","5.313","261.3K","134.0K","-64.8%","-52.8%","93.1M","65.6M","40.0M","none","2.36","-2.44","-0.10","0.36","2.05","0.60","none","3.90","23.4M","-30.8M","-156.5M","none","none","Dec 31","none","none","-64.97%","-68.79%","13.92","0.03","133.8M","205.0K","0.5%","214.0K","0.64","319.0K"
