"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"hsns.ob","1.20","2.20","6.15","47.6K","45.0K","-60.4%","-52.6%","77.5M","35.2M","8.80M","none","none","0.50","-1.20","-0.12","0.06","0.00","4.37","none","40.17","1.17M","-6.99M","-16.4M","none","none","Dec 31","none","-88.92%","-152.68%","0.05","0.04","144.0K","none"
