"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rebc","13.417","25.00","25.567","0.27","4,182","5,000","+70.5%","+128.6%","89.0M","3.56M","2.10M","0.53","2.13%","6.82","1.63","0.33","7.86","5.64","3.67","15.38","3.18","35.0M","none","7.11M","20.3%","Dec 31","none","none","1.59%","23.73%","none","0","0","0","9,000","3,000"
