"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"rtoly.ob","53.00","67.50","80.55","0","0","+26.2%","+69.2%","18.0B","266.1M","109.1M","none","none","27.89","4.54","2.37","22.64","2.64","2.42","14.87","2.98","7.79B","3.02B","1.56B","21.9%","27.2%","Dec 31","none","10.24%","23.19%","0.68","0.86","701.5M","none","4"
