"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"nvmd.ob","0.01","0.025","0.23","11.0K","58.0K","-82.1%","-76.1%","1.09M","43.5M","15.7M","none","none","-0.00","-0.07","-0.00","0.01","0","none","none","1.90","395.0K","-1.43M","-1.44M","none","none","Dec 31","none","-338.43%","none","1.05","none","6,000","none"
