"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fla","20.40","21.94","40.07","0.96","13.7K","12.0K","-38.3%","-17.3%","801.3M","36.5M","15.6M","0.10","0.46%","20.66","0.36","0.05","8.00","0.55","1.06","60.27","2.74","298.8M","68.8M","13.5M","4.5%","6.9%","Dec 31","none","none","1.19%","1.80%","0.88","0.31","0","129.0K","0.8%","117.0K","9.21","14.0K"
