"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"icas.ob","2.00","2.70","2.70","1,455","6,000","+22.7%","+46.8%","31.1M","11.5M","5.10M","none","none","-0.03","0","-0.05","none","0.00","none","none","none","0","none","0","none","none","Dec 31","none","0.00%","none","0.39","none","13.0K","none"
