"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"bnny.ob","4.80","4.80","8.25","136","0","-31.4%","-18.0%","66.7M","13.9M","1.90M","none","none","11.12","-0.15","-0.28","28.96","0.97","0.43","none","0.17","402.7M","28.5M","-2.03M","-0.5%","2.5%","Feb 3","none","none","-0.63%","-1.28%","1.90","0.56","13.5M","none"
