"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"umbf","32.875","42.02","45.70","0.24","32.2K","18.0K","+21.8%","+63.3%","884.8M","21.1M","13.9M","0.80","1.90%","36.25","3.17","0.80","19.31","29.33","1.16","13.27","2.18","407.7M","none","66.9M","16.4%","Dec 31","none","0.91%","9.23%","none","0.04","617.7M","23.0K","0.2%","24.0K","0.54","43.0K"
