"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"met","24.70","26.90","36.625","1.90M","2.12M","-5.6%","+26.6%","19.7B","732.2M","234.3M","0.20","0.74%","none","22.54","1.82","0.41","40.81","6.38","1.19","14.74","0.66","32.1B","none","1.44B","4.5%","5.9%","Dec 31","none","0.56%","9.00%","none","0.26","4.75B","11.0M","4.7%","10.5M","6.84","1.60M"
