"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"cnbd","17.667","20.15","22.00","-0.18","1,091","1,000","+0.8%","+35.1%","41.4M","2.06M","1.10M","0.36","1.79%","11.04","1.52","0.38","9.81","12.04","1.82","13.29","2.05","20.9M","none","3.23M","15.5%","Dec 31","none","1.23%","14.96%","none","0","24.8M","none"
