"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mcy","32.00","43.45","44.875","0.77","114.0K","140.0K","+21.3%","+62.7%","2.36B","54.2M","25.5M","1.06","2.44%","19.52","2.01","0.59","none","0.13","2.23","21.61","none","none","none","109.2M","none","8.7%","Dec 31","none","none","5.06%","10.60%","none","0.10","0","521.0K","2.0%","544.0K","6.68","78.0K"
