"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hal","19.35","24.69","49.25","1.29","4.30M","5.38M","-36.0%","-14.1%","10.6B","429.8M","382.5M","0.50","2.02%","10.42","0.91","0.42","30.25","0.76","2.37","27.28","0.82","13.1B","1.24B","389.0M","3.1%","5.7%","Dec 31","none","none","3.90%","9.11%","1.75","0.39","0","7.78M","2.0%","11.4M","2.08","3.74M"
